53,"2021-05-04,00:45",-,-,-,0,374.69,0,23.31,-
53,"2021-05-04,01:15",-,-,-,0,374.69,0,23.31,-
53,"2021-05-04,01:30",-,-,-,0,138.596,0,23.25,-
53,"2021-05-04,02:45",-,-,-,0,374.69,0,23.25,-
53,"2021-05-04,03:15",-,-,-,0,374.69,0,23.18,-
53,"2021-05-04,04:15",-,-,-,0,374.69,0,23.18,-
53,"2021-05-04,05:15",-,-,-,0,374.69,0,23.12,-
53,"2021-05-04,06:45",-,-,-,0,374.69,0,22.93,-
53,"2021-05-04,07:15",-,-,-,0,374.69,0,22.87,-
53,"2021-05-04,08:15",-,-,-,0,374.69,0,,-
53,"2021-05-04,08:30",21.30,96.30,-,0,374.69,0,22.93,-
53,"2021-05-04,08:45",21.20,96.30,-,0,374.69,0,22.93,-
53,"2021-05-04,09:15",22.90,88.60,-,0,374.69,0,23.12,-
53,"2021-05-04,10:15",25.50,78.30,-,0,374.69,0,23.50,-
53,"2021-05-04,11:15",26.90,69.60,-,0,374.667,-,-,-
53,"2021-05-04,11:45",25.70,71.00,-,0,374.667,0,24.37,-
53,"2021-05-04,12:15",26.30,64.50,-,0,374.667,0,24.93,-
53,"2021-05-04,12:30",26.20,65.10,-,0,372.92,0,24.93,-
53,"2021-05-04,13:15",-,-,-,0,374.69,0,25.25,-
53,"2021-05-04,13:30",22.90,91.40,-,0,374.69,0,25.18,-
53,"2021-05-04,14:15",25.70,74.30,-,0,372.889,0,25.12,-
53,"2021-05-04,15:15",-,-,-,0,374.69,0,25.43,-
53,"2021-05-04,15:30",-,-,-,0,374.69,0,25.43,-
53,"2021-05-04,15:45",25.40,74.30,-,0,374.69,0,25.37,-
53,"2021-05-04,16:15",24.30,78.50,-,0,374.69,0,25.31,-
53,"2021-05-04,16:30",24.20,80.20,-,0,374.69,0,25.31,-
53,"2021-05-04,17:15",24.60,75.00,-,0.00,374.69,0,25.25,-
53,"2021-05-04,18:30",-,-,-,0,136.338,0,25.00,-
53,"2021-05-04,20:00",-,-,-,0,374.69,0,24.62,-
53,"2021-05-04,20:30",-,-,-,0,372.952,0,24.56,-
53,"2021-05-04,21:30",-,-,-,0,374.69,0,24.25,-
53,"2021-05-04,22:30",-,-,-,0,374.69,0,24.06,-
53,"2021-05-04,23:30",-,-,-,0.00,374.69,0,23.93,-
53,"2021-05-05,00:30",-,-,-,0,374.69,0,23.75,-
53,"2021-05-05,01:30",-,-,-,0,374.69,0,23.62,-
53,"2021-05-05,03:30",-,-,-,0,374.69,0,23.50,-
53,"2021-05-05,04:30",-,-,-,0,-,0,23.43,-
53,"2021-05-05,05:30",-,-,-,0,374.69,0,23.37,-
53,"2021-05-05,06:30",-,-,-,0,374.69,0,23.31,-
53,"2021-05-05,07:30",-,-,-,0,372.952,0,23.31,-
53,"2021-05-05,08:30",-,-,-,0,374.69,0,23.31,-
53,"2021-05-05,08:45",21.30,89.70,-,0,374.69,0,23.31,-
53,"2021-05-05,09:00",21.20,85.70,-,5.00,374.69,0,23.31,-
53,"2021-05-05,09:15",21.80,86.50,-,0.00,374.69,0,23.31,-
53,"2021-05-05,10:45",20.40,98.20,-,0,374.69,0,23.62,-
53,"2021-05-05,11:15",21.40,95.50,-,0,374.69,0,23.62,-
53,"2021-05-05,12:15",22.60,87.20,-,0,374.69,0,23.87,-
53,"2021-05-05,13:15",24.00,84.40,-,0,374.69,0,24.12,-
53,"2021-05-05,14:15",24.80,77.00,-,0,372.92,0,24.56,-
53,"2021-05-05,15:15",27.30,68.10,-,0,374.643,0,25.18,-
53,"2021-05-05,15:30",27.00,67.40,-,0,374.619,0,25.43,-
53,"2021-05-05,16:15",26.10,71.20,-,0,372.889,0,25.68,-
53,"2021-05-05,17:15",28.30,63.40,-,0.00,372.857,0,25.62,-
53,"2021-05-05,18:15",-,-,-,0,372.889,0,25.43,-
53,"2021-05-05,19:15",-,-,-,0,372.952,0,25.12,-
53,"2021-05-05,20:15",-,-,-,0,374.69,0,24.75,-
53,"2021-05-05,21:15",-,-,-,0,374.69,0,24.43,-
53,"2021-05-05,23:15",-,-,-,0.00,374.69,0,24.00,-
53,"2021-05-05,23:45",-,-,-,0,374.69,0,23.93,-
53,"2021-05-06,00:15",-,-,-,0,374.69,0,23,-
53,"2021-05-06,00:45",-,-,-,0,374.69,0,23.81,-
53,"2021-05-06,02:15",-,-,-,0,374.69,0,23.68,-
53,"2021-05-06,03:15",-,-,-,0.00,374.69,0,23.5,-
53,"2021-05-06,04:15",-,-,-,0,374.69,0,23.50,-
53,"2021-05-06,04:45",-,-,-,0,374.69,0,23.43,-
53,"2021-05-06,05:15",-,-,-,0,374.69,0,23.37,-
53,"2021-05-06,06:45",-,-,-,0,374.69,0,23.25,-
53,"2021-05-06,07:15",-,-,-,0,374.69,0,23.25,-
53,"2021-05-06,08:15",20.70,92.20,-,0,374.69,0,23.18,-
53,"2021-05-06,10:15",22.80,82.60,-,0,374.69,0,23.62,-
53,"2021-05-06,10:30",24.40,76.10,-,0,374.69,0,23.68,-
53,"2021-05-06,11:15",25.10,69.40,-,0,372.92,0,23.93,-
53,"2021-05-06,12:15",25.50,73.00,-,0,372.92,0,24.43,-
53,"2021-05-06,13:30",24.60,77.20,-,0.00,374.69,0,24.87,-
53,"2021-05-06,13:45",24.30,77.50,-,0,374.69,0,24.87,-
53,"2021-05-06,14:15",25.60,73.60,-,0.00,374.667,0,25.06,-
53,"2021-05-06,15:15",-,-,-,0,374.69,0,25.25,-
53,"2021-05-06,15:30",-,-,-,0,374.69,0,25.25,-
53,"2021-05-06,16:15",23.60,80.10,-,0,374.69,0,25.06,-
53,"2021-05-06,17:15",-,-,-,0,374.69,0,25.00,-
53,"2021-05-06,18:15",-,-,-,0,374.47,0,24.87,-
53,"2021-05-06,19:15",-,-,-,0,374.69,0,24.75,-
53,"2021-05-06,20:15",-,-,-,0,372.952,0,24.50,-
53,"2021-05-06,21:15",-,-,-,0,372.952,0,24.31,-
53,"2021-05-06,22:15",-,-,-,0,374.69,0,24.12,-
53,"2021-05-06,23:15",-,-,-,0,374.69,0,24.00,-
53,"2021-05-06,23:30",-,-,-,0,374.69,0,23.87,-
53,"2021-05-06,23:45",-,-,-,0.00,374.69,0,23.87,-
53,"2021-05-07,00:30",-,-,-,0,374.69,0,23.75,-
53,"2021-05-07,01:15",-,-,-,0,374.69,0,23.68,-
53,"2021-05-07,01:30",-,-,-,0,374.69,0,23.62,-
53,"2021-05-07,01:45",-,-,-,0,374.69,0,23.62,-
53,"2021-05-07,02:30",-,-,-,0,374.69,0,23.56,-
53,"2021-05-07,03:15",-,-,-,0,374.69,0,23.50,-
53,"2021-05-07,04:15",-,-,-,0,374.69,0,23.43,-
53,"2021-05-07,05:15",-,-,-,0,374.69,0,21.87,-
53,"2021-05-07,06:30",-,-,-,0.00,374.69,0,21.12,-
53,"2021-05-07,06:45",-,-,-,0,374.69,0,21.12,-
53,"2021-05-07,07:15",-,-,-,0.00,374.69,0,21.06,-
53,"2021-05-07,08:15",-,-,-,0,374.69,0,21.18,-
53,"2021-05-07,08:30",18.40,-,-,0.00,374.69,0,21.25,-
53,"2021-05-07,09:15",19.10,99.40,-,0,374.69,0,21.43,-
53,"2021-05-07,10:15",20.50,95.30,-,0,374.69,0,21.81,-
53,"2021-05-07,11:15",21.90,92.30,-,0,374.69,0,22.12,-
53,"2021-05-07,12:30",25.70,76.80,-,0,378.206,0,22.81,-
53,"2021-05-07,13:15",25.50,71.50,-,0,383.636,0,23.37,-
53,"2021-05-07,14:15",26.70,66.70,-,0,380.0,0,24.18,-
53,"2021-05-07,15:15",27.30,60.60,-,0,381.818,0,24.87,-
53,"2021-05-07,16:15",26.60,62.60,-,0.00,380.0,0,25.12,-
53,"2021-05-07,17:15",24.70,72.10,-,0,381.802,0,25.06,-
53,"2021-05-07,18:30",-,-,-,0,426.0,0,24.81,-
53,"2021-05-07,21:30",-,-,-,0,380.0,0,23.81,-
53,"2021-05-07,22:15",-,-,-,0.00,380.0,0,23.62,-
53,"2021-05-07,22:30",-,-,-,0,380.0,0,23.62,-
53,"2021-05-07,23:15",-,-,-,0,380.0,0,23.37,-
53,"2021-05-07,23:30",-,-,-,0,380.0,0,23.37,-
53,"2021-05-08,00:15",-,-,-,0,380.0,0,23.25,-
53,"2021-05-08,00:30",-,-,-,0,380.0,0,23.25,-
53,"2021-05-08,00:45",-,-,-,0,380.0,0,23.25,-
53,"2021-05-08,01:15",-,-,-,0,380.0,0,23.18,-
53,"2021-05-08,01:30",-,-,-,0.00,380.0,0,23.18,-
53,"2021-05-08,02:15",-,-,-,0,380.0,0,23.12,-
53,"2021-05-08,03:15",-,-,-,0.00,380.0,0,22.93,-
53,"2021-05-08,03:30",-,-,-,0,380.0,0,23.00,-
53,"2021-05-08,04:15",-,-,-,0,381.802,0,22.87,-
53,"2021-05-08,04:30",-,-,-,0,381.802,0,22.87,-
53,"2021-05-08,05:15",-,-,-,0.00,381.802,0,22.75,-
53,"2021-05-08,05:30",-,-,-,0,381.802,0,22.75,-
53,"2021-05-08,06:15",-,-,-,0.00,381.802,0,22.62,-
53,"2021-05-08,06:30",-,-,-,0,381.802,0,22.62,-
53,"2021-05-08,07:15",-,-,-,0.00,381.802,0,22.56,-
53,"2021-05-08,07:30",-,-,-,0,381.802,0,22.56,-
53,"2021-05-08,08:15",-,-,-,0,380.0,0,22.56,-
53,"2021-05-08,08:45",20.60,92.40,-,0,381.802,0,22.56,-
53,"2021-05-08,09:15",22.00,88.30,-,0,381.802,0,22.68,-
53,"2021-05-08,09:30",22.20,89.10,-,0,381.802,0,22.68,-
53,"2021-05-08,10:15",0.00,82.10,-,0,381.802,0,22.93,-
53,"2021-05-08,10:30",24.00,81.60,-,0,381.802,0,22.93,-
53,"2021-05-08,11:15",24.60,80.30,-,0.00,381.802,0,23.37,-
53,"2021-05-08,11:30",24.70,80.10,-,0.00,381.802,0,23.37,-
53,"2021-05-08,12:15",25.50,79.40,-,0,381.81,0,23.68,-
53,"2021-05-08,12:30",26.40,73.80,-,0.00,381.81,0,23.68,-
53,"2021-05-08,13:30",21.10,-,-,0.00,381.802,0,24.25,-
53,"2021-05-08,14:15",-,-,-,0.00,380.0,0,24.25,-
53,"2021-05-08,14:30",-,-,-,0,380.0,0,24.25,-
53,"2021-05-08,15:15",20.00,97.50,-,0,380.0,0,24.00,-
53,"2021-05-08,16:15",23.80,82.70,-,0,381.81,0,24.00,-
53,"2021-05-08,17:30",-,-,-,0,380.0,0,24.12,-
53,"2021-05-08,18:15",-,-,-,0,380.0,0,24.06,-
53,"2021-05-08,18:30",-,-,-,0,380.0,0,24.00,-
53,"2021-05-08,18:45",-,-,-,0.00,380.0,0,23.93,-
53,"2021-05-08,19:00",-,-,-,0,380.0,0,23.93,-
53,"2021-05-08,19:15",-,-,-,0.00,380.0,0,23.87,-
53,"2021-05-08,20:15",-,-,-,0.00,380.0,0,23.68,-
53,"2021-05-08,20:30",-,-,-,0,380.0,0,23.68,-
53,"2021-05-08,21:15",-,-,-,0,374.69,0,23.56,-
53,"2021-05-08,21:30",-,-,-,0,374.69,0,23.50,-
53,"2021-05-08,22:15",-,-,-,0,374.69,0,23.37,-
53,"2021-05-08,22:30",-,-,-,0,374.69,0,23.37,-
53,"2021-05-08,23:15",-,-,-,0,374.69,0,23.25,-
53,"2021-05-08,23:30",-,-,-,0,374.69,0,23.25,-
53,"2021-05-09,00:15",-,-,-,0,374.69,0,23.12,-
53,"2021-05-09,00:30",-,-,-,0,374.69,0,23.12,-
53,"2021-05-09,00:45",-,-,-,0,374.69,0,23.06,-
53,"2021-05-09,01:00",-,-,-,0,374.69,0,23.00,-
53,"2021-05-09,01:15",-,-,-,0,374.69,0,22.93,-
53,"2021-05-09,01:30",-,-,-,0,374.69,0,22.93,-
53,"2021-05-09,02:15",-,-,-,0,374.69,0,22.87,-
53,"2021-05-09,02:30",-,-,-,0,374.69,0,22.87,-
53,"2021-05-09,03:15",-,-,-,0,374.69,0,22.81,-
53,"2021-05-09,03:30",-,-,-,0,374.69,0,22.75,-
53,"2021-05-09,04:15",-,-,-,0,374.69,0,22.75,-
53,"2021-05-09,04:30",-,-,-,0,374.69,0,22.75,-
53,"2021-05-09,05:15",-,-,-,0.00,374.69,0,22.68,-
53,"2021-05-09,05:30",-,-,-,0,374.69,0,22.68,-
53,"2021-05-09,06:15",-,-,-,0,374.69,0,22.62,-
53,"2021-05-09,07:15",-,-,-,0,374.69,0,22.56,-
53,"2021-05-09,07:30",-,-,-,0,374.69,0,22.56,-
53,"2021-05-09,08:15",19.70,97.90,-,0,374.69,0,22.56,-
53,"2021-05-09,09:15",22.90,85.10,-,0,374.69,0,22.68,-
53,"2021-05-09,09:30",23.00,85.90,-,0,374.69,0,22.68,-
53,"2021-05-09,10:15",22.70,84.60,-,0,374.69,0,23.00,-
53,"2021-05-09,11:15",23.40,84.00,-,0.00,374.667,0,23.31,-
53,"2021-05-09,11:30",23.50,83.20,-,0,374.667,0,23.31,-
53,"2021-05-09,12:15",24.00,80.20,-,0,372.92,0,23.62,-
53,"2021-05-09,12:30",23.80,82.00,-,0,372.92,0,23.56,-
53,"2021-05-09,13:15",23.40,81.60,-,0,372.92,0,23.75,-
53,"2021-05-09,13:30",22.40,87.10,-,0,372.92,0,23.75,-
53,"2021-05-09,14:15",-,-,-,0,374.69,0,23.81,-
53,"2021-05-09,15:15",-,-,-,0,374.69,0,23.62,-
53,"2021-05-09,15:45",19.40,96.90,-,0,374.69,0,23.56,-
53,"2021-05-10,08:30",-,-,-,0,374.69,0,22.31,-
53,"2021-05-10,10:00",-,-,-,0,374.69,0,22.43,-
53,"2021-05-10,10:30",-,-,-,0,374.69,0,22.50,-
53,"2021-05-10,11:30",-,-,-,0.00,374.69,0,22.56,-
53,"2021-05-10,12:30",-,-,-,0,374.69,0,22.43,-
53,"2021-05-10,13:30",-,-,-,0.00,374.69,0,22.25,-
53,"2021-05-10,14:30",18.50,-,-,0,374.69,0,22.18,-
53,"2021-05-10,15:15",18.90,99.20,-,0,374.69,0,22.25,-
53,"2021-05-10,16:15",20.70,94.20,-,0,374.69,0,22.37,-
53,"2021-05-10,17:15",20.90,90.60,-,0,374.69,0,22.56,-
53,"2021-05-10,18:15",-,-,-,0,374.444,0,22.62,-
53,"2021-05-10,19:15",-,-,-,0,374.69,0,22.56,-
53,"2021-05-10,20:45",-,-,-,0,374.69,0,22.37,-
53,"2021-05-10,21:15",-,-,-,0,374.69,0,22,-
53,"2021-05-10,22:15",-,-,-,0,374.69,0,22.25,-
53,"2021-05-10,23:15",-,-,-,0.00,374.69,0,22.12,-
53,"2021-05-11,00:15",-,-,-,0,374.69,0,21.93,-
53,"2021-05-11,02:30",-,-,-,0,374.69,0,21.62,-
53,"2021-05-11,02:45",-,-,-,0,90.288,0,21.62,-
53,"2021-05-23,10:15",23.00,87.00,-,2.50,366.147,0,23.50,-
53,"2021-05-23,11:15",23.90,80.80,-,0,364.416,0,23.75,-
53,"2021-05-23,12:15",25.20,77.10,-,0,364.416,0,24.18,-
53,"2021-05-23,13:15",25.60,76.50,-,0,364.416,0,24.87,-
53,"2021-05-23,14:15",26.90,68.40,-,5.00,364.348,0,25.56,-
53,"2021-05-23,15:15",28.30,68.30,-,5.00,362.609,0,26.06,-
53,"2021-05-23,16:15",27.00,64.80,-,2.50,-,0,26.37,-
53,"2021-05-23,17:15",-,-,-,5.00,364.348,0,26.31,-
53,"2021-05-23,18:15",-,-,-,2.50,364.416,0,25.93,-
53,"2021-05-23,19:15",-,-,-,0,366.147,0,25.56,-
53,"2021-05-23,20:15",-,-,-,0,366.147,0,25.12,-
53,"2021-05-23,21:30",-,-,-,0,366.147,0,24.75,-
53,"2021-05-23,21:45",-,-,-,0,366.147,0,24.68,-
53,"2021-05-23,22:15",-,-,-,0,366.147,0,24.56,-
53,"2021-05-23,23:15",-,-,-,0,366.147,0,24.37,-
53,"2021-05-24,01:15",-,-,-,0,366.147,0,24.00,-
53,"2021-05-24,02:15",-,-,-,0,366.147,0,23.87,-
53,"2021-05-24,03:15",-,-,-,0,366.147,0,23.87,-
53,"2021-05-24,04:15",-,-,-,0,366.147,0,23.75,-
53,"2021-05-24,05:15",-,-,-,0,364.483,0,23.68,-
53,"2021-05-24,06:15",-,-,-,2.50,366.147,0,23.62,-
53,"2021-05-24,07:15",-,-,-,12.50,366.147,2,23.50,-
53,"2021-05-24,08:15",-,-,-,0,366.147,0,21.68,-
53,"2021-05-24,08:30",18.70,98.50,-,0,366.147,0,21.56,-
53,"2021-05-24,08:45",18.60,98.50,-,0,366.147,0,21.56,-
53,"2021-05-24,09:15",-,-,-,0,366.147,0,21.68,-
53,"2021-05-24,10:00",19.20,97.40,-,0,366.147,0,21.87,-
53,"2021-05-24,10:15",19.70,98.00,-,0,366.147,0,21.93,-
53,"2021-05-24,11:15",23.00,84.80,-,0,366.147,0,22.37,-
53,"2021-05-24,12:15",26.40,68.70,-,0,364.416,0,23.06,-
53,"2021-05-24,13:15",25.90,61.70,-,2.50,364.416,0,23.68,-
53,"2021-05-24,14:15",25.20,74.30,-,2.50,364.416,0,24.25,-
53,"2021-05-24,15:45",25.90,70.50,-,0,364.348,0,24.62,-
53,"2021-05-24,16:15",24.70,77.50,-,5.00,364.348,0,24.87,-
53,"2021-05-24,17:30",-,-,-,0.00,364.416,0,24.81,-
53,"2021-05-24,18:30",-,-,-,0,366.147,0,24.50,-
53,"2021-05-24,19:30",-,-,-,0,366.147,0,24.25,-
53,"2021-05-24,20:30",-,-,-,0,366.147,0,24.00,-
53,"2021-05-24,21:30",-,-,-,0,366.147,0,23.75,-
53,"2021-05-24,22:30",-,-,-,0,-,0,23.56,-
53,"2021-05-24,23:30",-,-,-,0,366.147,0,23.31,-
53,"2021-05-25,00:30",-,-,-,0,366.147,0,23.12,-
53,"2021-05-25,01:30",-,-,-,0,366.147,0,23.00,-
53,"2021-05-25,03:30",-,-,-,0,366.147,0,22.75,-
53,"2021-05-25,04:30",-,-,-,0,366.147,0,22.62,-
53,"2021-05-25,06:30",-,-,-,0,366.147,0,22.31,-
53,"2021-05-25,08:30",23.00,84.50,-,0,364.483,0,22.18,-
53,"2021-05-25,09:30",24.60,80.00,-,0,366.147,0,22.50,-
53,"2021-05-25,10:15",25.40,75.20,-,0,366.147,0,22.93,-
53,"2021-05-25,11:30",27.50,67.40,-,7.50,364.416,0,23.81,-
53,"2021-05-25,12:15",27.10,61.80,-,5.00,364.416,0,24.31,-
53,"2021-05-25,13:15",28.40,61.90,-,7.50,-,0,25.18,-
53,"2021-05-25,13:30",27.90,62.30,-,2.50,364.348,0,25.43,-
53,"2021-05-25,14:15",28.40,56.50,-,5.00,364.348,0,25.93,-
53,"2021-05-25,16:15",-,56.00,-,7.50,362.609,0,26.43,-
53,"2021-05-25,17:15",25.10,61.30,-,0,366.147,0,26.18,-
53,"2021-05-25,18:15",-,-,-,0,364.416,0,25.87,-
53,"2021-05-25,19:15",-,-,-,0.00,366.147,0,25.50,-
53,"2021-05-25,20:15",-,-,-,0,364.483,0,25.12,-
53,"2021-05-25,21:15",-,-,-,0,366.147,0,24.81,-
53,"2021-05-25,22:15",-,-,-,0,366.147,0,24.50,-
53,"2021-05-25,23:15",-,-,-,0,366.147,0,24.25,-
53,"2021-05-26,00:15",-,-,-,0,366.147,0,24.00,-
53,"2021-05-26,01:15",-,-,-,0.00,366.147,0,23.81,-
53,"2021-05-26,02:15",-,-,-,0,-,0,23.62,-
53,"2021-05-26,03:15",-,-,-,0,366.147,0,23.43,-
53,"2021-05-26,04:15",-,-,-,0,366.147,0,23.31,-
53,"2021-05-26,05:15",-,-,-,0,366.147,0,23.25,-
53,"2021-05-26,06:15",-,-,-,0,366.147,0,23.12,-
